Parameter,Value
Generation,21
Best Fitness,1.2136119758148385
Genome,"[2, 0, 2, 2, 2, 2, 0, 0, 1, 1, 1, 3, 2, 2, 3, 2, 1, 2, 2, 2, 2, 2, 2]"

Frequency,T,R,L
0.055,0.0702210120977079,0.47222608092669294,0.45755290697559914
0.05550505050505051,0.06371500475373933,0.48316188890603945,0.4531231063402212
0.05601010101010101,0.05845952923559694,0.4951878406535572,0.44635263011084586
0.05651515151515152,0.053992340247313975,0.5081814990988237,0.4378261606538624
0.05702020202020202,0.0500373994294934,0.521996209394789,0.42796639117571766
0.05752525252525253,0.046445853455355485,0.5364886768196601,0.4170654697249845
0.05803030303030303,0.04314646472078092,0.5515295940606686,0.40532394121855053
0.05853535353535354,0.04010106735113702,0.5670224372357857,0.39287649541307723
0.05904040404040404,0.037282546789563456,0.5829015993058935,0.3798158539045431
0.05954545454545455,0.03466871739684569,0.5991082295605922,0.3662230530425621
0.06005050505050505,0.03223580610144535,0.6155768234932477,0.3521873704053069
0.06055555555555556,0.02995536640551205,0.6322317927241653,0.3378128408703226
0.061060606060606065,0.02779958430562308,0.6489733203665898,0.32322709532778704
0.06156565656565657,0.025745831406577893,0.6656640137302983,0.3085901548631238
0.062070707070707075,0.023776524258272914,0.6821331237571666,0.29409035198456046
0.06257575757575758,0.02188077744042908,0.698184131552913,0.2799350910066579
0.06308080808080808,0.020057755614949803,0.7135949473265345,0.2663472970585157
0.06358585858585859,0.018316136466221832,0.7281258124718023,0.2535580510619758
0.06409090909090909,0.016671631934420113,0.7415387606059168,0.24178960745966305
0.0645959595959596,0.015146720662031826,0.7536115014010399,0.23124177793692824
0.0651010101010101,0.013769870238624662,0.7641445560793236,0.22208557368205173
0.06560606060606061,0.012572053687601552,0.772975338404225,0.21445260790817344
0.06611111111111112,0.011584058072344281,0.7799935236446007,0.20842241828305497
0.06661616161616161,0.010835723205415199,0.7851434912805852,0.2040207855139996
0.06712121212121212,0.010354112702081454,0.7884212682325953,0.2012246190653233
0.06762626262626263,0.010161015387678173,0.7898768028647868,0.199962181747535
0.06813131313131314,0.010272545365885517,0.7896114578664586,0.2001159967676559
0.06863636363636363,0.010699678750384644,0.7877637817647729,0.2015365394848424
0.06914141414141414,0.01144765852138277,0.7844972840125111,0.2040550574661062
0.06964646464646465,0.012515901995673012,0.779996084433427,0.20748801357089997
0.07015151515151516,0.013899524605704778,0.7744557641110561,0.21164471128323914
0.07065656565656567,0.01559036697503878,0.768068801770323,0.2163408312546382
0.07116161616161616,0.01757695644802902,0.7610192724295501,0.22140377112242082
0.07166666666666667,0.019845300354580497,0.753485222407498,0.2266694772379214
0.07217171717171718,0.022380207439298506,0.7456347023163629,0.23198509024433867
0.07267676767676767,0.02516532085102218,0.7376201833255429,0.2372144958234349
0.07318181818181818,0.028182652630572902,0.7295843363510806,0.2422330110183466
0.07368686868686869,0.031413021359937066,0.7216688502100174,0.24691812843004557
0.0741919191919192,0.03483615609206137,0.7140136367579996,0.2511502071499391
0.0746969696969697,0.038429539722532394,0.7067566203045478,0.25481383997291984
0.07520202020202021,0.04216753622121753,0.7000441141989994,0.25778834957978314
0.07570707070707071,0.04602127452898158,0.6940376658511066,0.25994105961991176
0.07621212121212122,0.04995774514087996,0.6889079912045599,0.26113426365456016
0.07671717171717173,0.05393834567112506,0.6848312474735591,0.26123040685531584
0.07722222222222222,0.057918607854207466,0.6819931457186128,0.26008824642717976
0.07772727272727273,0.06184864875741831,0.6805819037433976,0.2575694474991841
0.07823232323232324,0.06567316860060021,0.6807666447393756,0.2535601866600241
0.07873737373737374,0.06933229688579141,0.6826826489636649,0.24798505415054362
0.07924242424242425,0.07276443914935976,0.6864246775566659,0.24081088329397426
0.07974747474747476,0.07590959056608776,0.6920275541852255,0.23206285524868664
0.08025252525252526,0.07871232418796338,0.6994411847586379,0.2218464910533987
0.08075757575757576,0.08112582121247548,0.7085280680294841,0.21034611075804044
0.08126262626262627,0.08311639707961523,0.719076386161965,0.19780721675841972
0.08176767676767677,0.08466602847389242,0.7308028049020423,0.18453116662406532
0.08227272727272728,0.08577301467745271,0.7433593188567527,0.17086766646579465
0.08277777777777778,0.08645234598690557,0.756369785237283,0.1571778687758114
0.08328282828282829,0.08673452113395416,0.7694699666213973,0.14379551224464848
0.0837878787878788,0.08666159932796927,0.7823177494058019,0.13102065126622886
0.0842929292929293,0.08628300145497886,0.7946012517895316,0.11911574675548953
0.0847979797979798,0.0856526924289197,0.806072453984837,0.10827485358624334
0.08530303030303031,0.08482565593517752,0.8165641790057924,0.09861016505903009
0.08580808080808082,0.08385370221101901,0.825962356260239,0.09018394152874198
0.08631313131313131,0.08278381518946273,0.8341904090672609,0.0830257757432763
0.08681818181818182,0.08165830725541767,0.8412345973576473,0.07710709538693505
0.08732323232323233,0.08051336544841899,0.8471398764252263,0.07234675812635472
0.08782828282828284,0.07937782362988664,0.8519549503544127,0.06866722601570063
0.08833333333333335,0.07827519506873253,0.8557217202310221,0.0660030847002454
0.08883838383838386,0.0772252823476512,0.8585247133549226,0.06425000429742611
0.08934343434343435,0.0762425984121674,0.8604770659708499,0.06328033561698265
0.08984848484848486,0.07533677129364867,0.8616408358528588,0.06302239285349254
0.09035353535353535,0.07451629456346577,0.862044842080157,0.06343886335637727
0.09085858585858586,0.07378847987103529,0.8617802870295174,0.06443123309944732
0.09136363636363637,0.07315633071729861,0.860954834946333,0.06588883433636838
0.09186868686868688,0.0726212901614773,0.8595606701280756,0.06781803971044709
0.09237373737373739,0.07218770470368517,0.8575561793352638,0.07025611596105097
0.0928787878787879,0.07185849781663511,0.8550436896053936,0.07309781257797132
0.0933838383838384,0.0716315572149742,0.8521198195480447,0.07624862323698112
0.0938888888888889,0.07150826849609591,0.8486220325412295,0.0798696989626746
0.0943939393939394,0.07149649066382646,0.8443943671330055,0.08410914220316801
0.0948989898989899,0.07159716135147914,0.8396522180772518,0.08875062057126903
0.09540404040404041,0.07180603923623644,0.8344528204291228,0.09374114033464076
0.09590909090909092,0.0721386830821527,0.8280769624743578,0.09978435444348954
0.09641414141414142,0.07261991076615892,0.8202509634473747,0.10712912578646638
0.09691919191919193,0.07322549553062768,0.8130740560950849,0.11370044837428739
0.09742424242424244,0.0738797278432062,0.8096656205014208,0.11645465165537305
0.09792929292929294,0.07455497728310866,0.8097211083774698,0.11572391433942153
0.09843434343434344,0.07533171558811917,0.8084826006408417,0.11618568377103922
0.09893939393939395,0.0763065950606808,0.802168373927779,0.12152503101154022
0.09944444444444445,0.0774827009917577,0.7925433421893445,0.12997395681889778
0.09994949494949495,0.07880884140043692,0.7834574445807212,0.13773371401884194
0.10045454545454546,0.08027936638021696,0.774934249410114,0.14478638420966905
0.10095959595959597,0.08192424432117693,0.7645409275379107,0.15353482814091235
0.10146464646464648,0.08374337945571082,0.7528026970127204,0.16345392353156873
0.10196969696969699,0.08572404245400486,0.7421649307593433,0.1721110267866518
0.10247474747474748,0.08788730373525303,0.7317154741822859,0.18039722208246112
0.10297979797979799,0.09025647681075237,0.718763264296054,0.1909802588931937
0.10348484848484849,0.0928212378158112,0.7047100366560279,0.20246872552816086
0.103989898989899,0.09558049432173671,0.6926405642114073,0.21177894146685605
0.1044949494949495,0.09856690873260711,0.6804108313252046,0.22102225994218827
0.10500000000000001,0.1017927031336505,0.6643677511131263,0.2338395457532232
