Parameter,Value
Generation,4
Best Fitness,1.0391159720167902
Genome,"[2, 2, 2, 2, 2, 0, 1, 1, 1, 1]"

Frequency,T,R,L
0.055,0.27648597618740234,0.3521856302742743,0.37132839353832336
0.05550505050505051,0.24475879471655695,0.3632665894282328,0.39197461585521026
0.05601010101010101,0.2192488263028761,0.37324396060527987,0.407507213091844
0.05651515151515152,0.199135557067873,0.38258871981204085,0.41827572312008615
0.05702020202020202,0.1835230873074772,0.39173676057391804,0.4247401521186047
0.05752525252525253,0.17152616743222598,0.4010764952637821,0.427397337303992
0.05803030303030303,0.16232429547342006,0.41094091824701795,0.42673478627956196
0.05853535353535354,0.15519154257937556,0.4216028573960638,0.4232056000245607
0.05904040404040404,0.14950903110565564,0.4332725508295912,0.4172184180647532
0.05954545454545455,0.14476586492437546,0.4460968983703169,0.4091372367053076
0.06005050505050505,0.14055308638181682,0.46015989474395774,0.3992870188742254
0.06055555555555556,0.13655404441228264,0.4754839285221348,0.38796202706558264
0.061060606060606065,0.13253348573225956,0.49203183935111455,0.3754346749166259
0.06156565656565657,0.12832677825398786,0.5097098391366762,0.3619633826093359
0.062070707070707075,0.12382996889079485,0.5283715773927914,0.3477984537164137
0.06257575757575758,0.11899086974237534,0.5478237237595488,0.3331854064980758
0.06308080808080808,0.11380104392192031,0.5678334193252225,0.31836553675285717
0.06358585858585859,0.10828840231611178,0.5881377991119655,0.3035737985719227
0.06409090909090909,0.10251009741400716,0.608455522283167,0.2890343803028258
0.0645959595959596,0.0965454777916271,0.6284999042163475,0.27495461799202536
0.0651010101010101,0.09048900994641801,0.6479928912798342,0.2615180987737479
0.06560606060606061,0.08444324190732531,0.6666788350972324,0.2488779229954423
0.06611111111111112,0.07851203389929219,0.6843368835054424,0.2371510825952654
0.06661616161616161,0.07279437990437065,0.7007908583080491,0.22641476178758024
0.06712121212121212,0.06737916837047662,0.7159157390184459,0.2167050926110775
0.06762626262626263,0.06234117739550723,0.7296402723441524,0.20801855026034033
0.06813131313131314,0.05773848514126681,0.7419456976716821,0.20031581718705116
0.06863636363636363,0.053611329149125905,0.7528610246922637,0.1935276461586104
0.06914141414141414,0.04998230214563329,0.762455639602973,0.18756205825139372
0.06964646464646465,0.04685765534182404,0.7708302035021084,0.18231214115606753
0.07015151515151516,0.04422941020115643,0.7781068334806088,0.17766375631823472
0.07065656565656567,0.04207795989705829,0.7844194505392728,0.17350258956366893
0.07116161616161616,0.0403748648382858,0.7899049858482118,0.16972014931350243
0.07166666666666667,0.03908559888711321,0.7946959090773933,0.16621849203549355
0.07217171717171718,0.038172068875394934,0.7989143223699812,0.1629136087546239
