Parameter,Value
Generation,5
Best Fitness,0.67618729916391651
Genome,"[2, 2, 2, 2, 1, 1, 1, 1, 1]"

Frequency,T,R,L
0.055,0.6651436688033067,0.15233300425246019,0.18252332694423315
0.05550505050505051,0.6492771134853548,0.16402410512774776,0.18669878138689747
0.05601010101010101,0.6324420619440748,0.17778847770609343,0.18976946034983175
0.05651515151515152,0.6141889570360596,0.19376129348379242,0.192049749480148
0.05702020202020202,0.594208031248287,0.21188756068985432,0.19390440806185866
0.05752525252525253,0.5723730347787803,0.23198403631178866,0.19564292890943102
0.05803030303030303,0.5487401277162062,0.2537939882556751,0.1974658840281187
0.05853535353535354,0.523518079930451,0.2770296976028961,0.19945222246665295
0.05904040404040404,0.49702466808786033,0.3014014019556496,0.20157392995649015
0.05954545454545455,0.4696407413636646,0.326633828360267,0.20372543027606838
0.06005050505050505,0.44176938221325,0.3524727906364293,0.2057578271503207
0.06055555555555556,0.4138039248119108,0.37868481106025054,0.2075112641278387
0.061060606060606065,0.3861058144537939,0.40505265277303426,0.20884153277317186
0.06156565656565657,0.358991506170159,0.4313692603039799,0.20963923352586117
0.062070707070707075,0.3327266799796033,0.4574320774329207,0.20984124258747594
0.06257575757575758,0.30752576318864816,0.48303914889119404,0.20943508792015786
0.06308080808080808,0.28355486268468155,0.5079878628980742,0.20845727441724426
0.06358585858585859,0.26093653263203703,0.5320766708325111,0.20698679653545193
0.06409090909090909,0.2397552034382223,0.555109636356313,0.20513516020546463
0.0645959595959596,0.2200624946837849,0.5769032366678473,0.20303426864836782
0.0651010101010101,0.20188198225422127,0.5972944966276901,0.20082352111808865
0.06560606060606061,0.18521326515175618,0.6161493252166712,0.19863740963157261
0.06611111111111112,0.17003537116062037,0.6333698806035771,0.19659474823580247
0.06661616161616161,0.1563096530000794,0.6488999292551956,0.19479041774472505
0.06712121212121212,0.14398236623270413,0.6627274649730235,0.1932901687942724
0.06762626262626263,0.1329871025475461,0.6748842588319723,0.19212863862048157
0.06813131313131314,0.12324719769296838,0.6854424412258053,0.19131036108122634
0.06863636363636363,0.11467816433382885,0.6945085914826967,0.19081324418347445
0.06914141414141414,0.10719013578371743,0.7022160674404216,0.19059379677586097
0.06964646464646465,0.10069026017992863,0.7087164188778399,0.19059332094223147
0.07015151515151516,0.09508496197050198,0.7141707017999802,0.1907443362295178
0.07065656565656567,0.0902819874639021,0.7187413787915182,0.19097663374457963
0.07116161616161616,0.08619216790324855,0.722585300045197,0.19122253205155437
